Timestamp,Safety FirstLevel,Check your branchesLevel,Check your classesLevel,Line-by-lineLevel,Check your methodsLevel,Bug FinderLevel,Class Reviewer - BranchesLevel,Class Reviewer - LinesLevel,Class Reviewer - MethodsLevel,Double checkLevel,Shine in new splendourLevel,The Method ExtractorLevel,The Method InlinerLevel,The EponymLevel,Test FixerLevel,Gotta Catch ’Em AllLevel,The DebuggerLevel,Test ExecutorLevel,The TesterLevel,The Tester - AdvancedLevel,Take some breaksLevel,Make Your ChoiceLevel,On the WatchLevel,Break the LineLevel,Break the MethodLevel,Assert and TestedLevel,Safety FirstProgress,Check your branchesProgress,Check your classesProgress,Line-by-lineProgress,Check your methodsProgress,Bug FinderProgress,Class Reviewer - BranchesProgress,Class Reviewer - LinesProgress,Class Reviewer - MethodsProgress,Double checkProgress,Shine in new splendourProgress,The Method ExtractorProgress,The Method InlinerProgress,The EponymProgress,Test FixerProgress,Gotta Catch ’Em AllProgress,The DebuggerProgress,Test ExecutorProgress,The TesterProgress,The Tester - AdvancedProgress,Take some breaksProgress,Make Your ChoiceProgress,On the WatchProgress,Break the LineProgress,Break the MethodProgress,Assert and TestedProgress
2026-03-13 09:02:43.864,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,180,39,477,111,0,1,14,13,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:43.875,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,180,40,477,111,0,1,14,13,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:43.899,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,40,477,111,0,1,14,13,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:43.965,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,40,478,111,0,1,14,13,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:43.975,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,40,478,112,0,1,14,13,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:43.998,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,41,478,112,0,1,14,13,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.015,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,41,478,112,0,1,14,13,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.056,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,41,478,112,0,1,14,13,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.066,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,41,478,112,0,1,14,13,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.08,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,41,478,112,0,1,14,13,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.098,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,41,478,112,0,1,14,13,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.141,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,41,481,112,0,1,14,14,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.165,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,41,481,115,0,1,14,14,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.175,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,42,481,115,0,1,14,14,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.184,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,42,481,115,0,1,14,14,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.249,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,42,488,115,0,1,15,14,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.256,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,42,488,116,0,1,15,14,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.268,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,181,43,488,116,0,1,15,14,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.275,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,184,43,488,116,0,1,15,14,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.349,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,184,43,533,116,0,1,15,14,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.382,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,184,43,533,123,0,1,15,14,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.389,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,184,44,533,123,0,1,15,14,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.4,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,212,44,533,123,0,1,15,14,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.431,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,212,44,555,123,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.435,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,212,44,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.448,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,212,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:02:44.455,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,431
2026-03-13 09:03:15.63,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,432
2026-03-13 09:03:15.709,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,433
2026-03-13 09:03:15.764,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,434
2026-03-13 09:03:15.81,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,435
2026-03-13 09:03:15.845,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,438
2026-03-13 09:03:15.888,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,441
2026-03-13 09:03:15.93,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,444
2026-03-13 09:03:15.963,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,445
2026-03-13 09:03:16.037,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,447
2026-03-13 09:03:16.098,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,448
2026-03-13 09:03:16.141,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,449
2026-03-13 09:03:16.169,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,450
2026-03-13 09:03:16.219,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,450
2026-03-13 09:03:16.256,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,451
2026-03-13 09:03:16.306,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,452
2026-03-13 09:03:16.335,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,453
2026-03-13 09:03:16.387,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,454
2026-03-13 09:03:16.424,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,455
2026-03-13 09:03:16.453,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,456
2026-03-13 09:03:16.484,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,457
2026-03-13 09:03:16.525,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,458
2026-03-13 09:03:16.577,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,459
2026-03-13 09:03:16.606,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,460
2026-03-13 09:03:16.649,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,462
2026-03-13 09:03:16.675,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,464
2026-03-13 09:03:16.706,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,465
2026-03-13 09:03:16.734,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,466
2026-03-13 09:03:16.765,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,467
2026-03-13 09:03:16.789,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,468
2026-03-13 09:03:16.814,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,469
2026-03-13 09:03:16.845,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,470
2026-03-13 09:03:16.875,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,472
2026-03-13 09:03:16.907,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,474
2026-03-13 09:03:16.933,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,476
2026-03-13 09:03:16.957,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,477
2026-03-13 09:03:16.984,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,479
2026-03-13 09:03:17.021,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,480
2026-03-13 09:03:17.057,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,481
2026-03-13 09:03:17.098,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,483
2026-03-13 09:03:17.136,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,484
2026-03-13 09:03:17.167,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,485
2026-03-13 09:03:17.194,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,486
2026-03-13 09:03:17.235,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,488
2026-03-13 09:03:17.264,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,490
2026-03-13 09:03:17.295,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,492
2026-03-13 09:03:17.324,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,493
2026-03-13 09:03:17.363,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,494
2026-03-13 09:03:17.394,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,495
2026-03-13 09:03:17.425,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,496
2026-03-13 09:03:17.465,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,498
2026-03-13 09:03:17.504,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,499
2026-03-13 09:03:17.544,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,500
2026-03-13 09:03:17.609,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,501
2026-03-13 09:03:17.664,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,502
2026-03-13 09:03:17.705,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,502
2026-03-13 09:03:17.741,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,503
2026-03-13 09:03:17.782,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,504
2026-03-13 09:03:17.807,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,505
2026-03-13 09:03:17.838,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,505
2026-03-13 09:03:17.867,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,506
2026-03-13 09:03:17.91,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,507
2026-03-13 09:03:17.947,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,508
2026-03-13 09:03:17.981,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,509
2026-03-13 09:03:18.021,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,509
2026-03-13 09:03:18.054,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,510
2026-03-13 09:03:18.094,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,511
2026-03-13 09:03:18.135,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,512
2026-03-13 09:03:18.191,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,513
2026-03-13 09:03:18.256,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,514
2026-03-13 09:03:18.286,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,515
2026-03-13 09:03:18.315,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,516
2026-03-13 09:03:18.346,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,517
2026-03-13 09:03:18.381,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,518
2026-03-13 09:03:18.408,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,519
2026-03-13 09:03:18.439,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,519
2026-03-13 09:03:18.464,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,520
2026-03-13 09:03:18.497,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,521
2026-03-13 09:03:18.522,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,522
2026-03-13 09:03:18.548,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,523
2026-03-13 09:03:18.575,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,524
2026-03-13 09:03:18.599,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,525
2026-03-13 09:03:18.634,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,526
2026-03-13 09:03:18.665,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,527
2026-03-13 09:03:18.685,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,528
2026-03-13 09:03:18.714,1,2,1,1,2,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,24,220,45,555,128,0,1,16,15,29,8,0,0,2,0,8,0,418,11,0,0,0,0,0,0,529
